Date,Price,Open,High,Low,Vol.,Change %,pred
2018-05-22,9.52,9.62,9.71,9.52,65090,-0.0104,1.0
2018-05-21,9.62,9.52,9.62,9.43,43730,0.0311,1.0
2018-05-20,9.33,9.52,9.52,9.33,63350,-0.02,1.0
2018-05-17,9.52,9.52,9.62,9.43,133330,0.0,1.0
2018-05-16,9.52,9.62,9.62,9.52,78150,-0.0104,1.0
2018-05-15,9.62,9.62,9.71,9.52,36540,-0.0093,1.0
2018-05-14,9.71,9.62,9.71,9.52,121320,0.0094,1.0
2018-05-13,9.62,9.62,9.71,9.52,96180,0.0,1.0
2018-05-10,9.62,9.71,9.71,9.62,43830,0.0,1.0
2018-05-09,9.62,9.62,9.71,9.62,71030,0.0,1.0
2018-05-08,9.62,9.81,9.81,9.62,123340,-0.0093,1.0
2018-05-07,9.71,9.62,9.81,9.62,47130,0.0,1.0
2018-05-06,9.71,9.71,9.9,9.62,117850,0.0,1.0
2018-05-03,9.71,9.9,9.9,9.62,49290,-0.0102,1.0
2018-04-30,9.81,9.81,9.9,9.71,97230,0.0,1.0
2018-04-26,9.81,9.9,10.1,9.81,144380,0.0305,1.0
2018-04-25,9.52,9.62,9.71,9.52,87360,-0.0104,1.0
2018-04-24,9.62,9.62,9.71,9.62,128490,0.0,1.0
2018-04-23,9.62,9.71,9.81,9.62,154290,-0.0093,1.0
2018-04-22,9.71,9.81,9.9,9.71,98160,0.0,1.0
2018-04-19,9.71,10.1,10.29,9.52,226290,-0.0471,1.0
2018-04-18,10.19,10.19,10.38,10.1,52380,0.0,1.0
2018-04-17,10.19,10.38,10.38,10.19,37840,0.0,1.0
2018-04-16,10.19,10.19,10.38,10.1,30430,-0.0097,1.0
2018-04-15,10.29,10.48,10.57,10.19,159030,-0.0181,1.0
2018-04-12,10.48,10.38,10.57,10.38,105970,-0.0085,1.0
2018-04-11,10.57,10.67,10.86,10.57,165110,-0.0094,1.0
2018-04-10,10.67,10.38,10.95,10.29,595440,0.0369,1.0
2018-04-09,10.29,10.29,10.38,10.19,85220,0.0098,1.0
2018-04-08,10.19,10.29,10.38,10.0,233000,0.0089,1.0
2018-04-05,10.1,10.19,10.38,10.0,305790,-0.0088,1.0
2018-04-04,10.19,9.9,10.29,9.9,294430,0.0293,1.0
2018-04-03,9.9,10.0,10.1,9.81,173570,-0.0198,1.0
2018-04-02,10.1,9.9,10.19,9.81,219520,0.0296,1.0
2018-04-01,9.81,9.71,9.9,9.52,220430,0.0305,1.0
2018-03-29,9.52,9.52,9.62,9.43,254840,-0.0104,1.0
2018-03-28,9.62,9.71,9.71,9.52,92450,0.0,1.0
2018-03-27,9.62,9.71,9.9,9.52,156190,-0.0093,1.0
2018-03-25,9.71,9.71,9.81,9.52,161610,0.02,1.0
2018-03-22,9.52,9.62,9.71,9.43,257010,-0.0104,1.0
2018-03-21,9.62,9.81,9.81,9.52,85220,-0.0283,1.0
2018-03-20,9.9,9.81,10.0,9.71,56110,0.0,1.0
2018-03-19,9.9,10.0,10.1,9.81,56390,-0.0198,1.0
2018-03-18,10.1,10.19,10.19,9.9,106440,0.0,1.0
2018-03-15,10.1,10.0,10.19,9.9,87840,0.01,1.0
2018-03-14,10.0,10.19,10.19,9.81,65790,0.0,1.0
2018-03-13,10.0,10.1,10.1,9.9,21160,-0.0186,0.0
2018-03-12,10.19,10.29,10.29,10.1,95400,-0.0183,1.0
2018-03-11,10.38,10.38,10.48,10.29,92040,0.0,1.0
2018-03-08,10.38,10.38,10.48,10.29,60090,0.0,1.0
2018-03-07,10.38,10.57,10.57,10.29,85870,-0.0095,1.0
2018-03-06,10.48,10.48,10.67,10.38,106710,0.0,1.0
2018-03-05,10.48,10.76,10.76,10.48,89510,-0.026,1.0
2018-03-04,10.76,10.76,11.05,10.67,98040,0.0084,1.0
2018-03-01,10.67,10.38,10.67,10.38,44960,0.0181,1.0
2018-02-28,10.48,10.38,10.48,10.29,50950,0.0,1.0
2018-02-27,10.48,10.48,10.48,10.38,34480,0.0185,1.0
2018-02-26,10.29,10.38,10.38,10.29,28540,0.0,1.0
2018-02-25,10.29,10.57,10.57,10.19,164230,-0.0265,1.0
2018-02-22,10.57,10.76,10.76,10.57,50520,-0.0094,1.0
2018-02-20,10.67,10.76,10.86,10.67,39340,-0.0084,1.0
2018-02-19,10.76,10.76,10.86,10.57,59530,0.0,1.0
2018-02-18,10.76,10.95,10.95,10.76,130720,-0.0174,1.0
2018-02-15,10.95,11.14,11.14,10.95,77570,-0.009,1.0
2018-02-14,11.05,11.05,11.24,10.95,142290,0.0,1.0
2018-02-13,11.05,11.05,11.14,10.95,73280,0.0,1.0
2018-02-12,11.05,11.24,11.24,10.95,74860,0.0,1.0
2018-02-11,11.05,10.95,11.24,10.67,119100,0.0175,1.0
2018-02-08,10.86,10.57,10.86,10.57,95900,0.0178,1.0
2018-02-07,10.67,10.67,10.76,10.57,61100,-0.0175,1.0
2018-02-06,10.86,10.57,10.86,10.48,83650,0.0462,1.0
2018-02-05,10.38,10.48,10.67,10.19,89820,-0.018,1.0
2018-02-04,10.57,10.95,10.95,10.48,70820,-0.0434,1.0
2018-02-01,11.05,10.95,11.14,10.95,76060,-0.0081,1.0
2018-01-31,11.14,11.24,11.33,11.05,64099,-0.0168,1.0
2018-01-30,11.33,11.43,11.43,11.24,49700,-0.0087,1.0
2018-01-29,11.43,11.33,11.52,11.14,49220,0.0088,1.0
2018-01-28,11.33,11.33,11.43,11.24,91700,-0.0087,1.0
2018-01-25,11.43,11.52,11.52,11.33,56280,0.0,1.0
2018-01-24,11.43,11.52,11.71,11.33,231680,-0.0078,1.0
2018-01-23,11.52,11.52,11.62,11.52,96690,-0.0086,1.0
2018-01-22,11.62,11.71,11.81,11.52,120230,-0.0077,1.0
2018-01-21,11.71,11.81,11.81,11.62,55860,0.0,1.0
2018-01-18,11.71,11.62,11.71,11.62,31880,0.0077,1.0
2018-01-17,11.62,11.71,11.81,11.52,155450,-0.0161,1.0
2018-01-16,11.81,11.71,11.9,11.52,145140,0.0085,1.0
2018-01-15,11.71,11.81,11.9,11.62,139290,-0.016,1.0
2018-01-14,11.9,11.81,12.0,11.81,59030,0.0,1.0
2018-01-11,11.9,11.9,12.0,11.9,35020,-0.0083,1.0
2018-01-10,12.0,12.1,12.1,11.9,128310,0.0,1.0
2018-01-09,12.0,12.0,12.0,11.9,97370,0.0,1.0
2018-01-08,12.0,12.0,12.1,11.9,76750,-0.0083,1.0
2018-01-07,12.1,12.1,12.1,12.0,113810,0.0,1.0
2018-01-04,12.1,12.38,0.0,12.0,86460,-0.0155,1.0
2018-01-03,12.29,12.29,12.29,12.0,302000,0.0157,1.0
2018-01-02,12.1,12.29,12.29,12.0,149580,-0.0074,1.0
2018-01-01,12.19,12.0,12.29,11.9,255960,0.0074,1.0
2017-12-28,12.1,11.9,12.19,11.9,75310,0.0168,1.0
2017-12-27,11.9,12.29,12.29,11.81,634980,-0.0165,1.0
2017-12-26,12.1,12.1,12.19,12.0,137990,0.0,1.0
2017-12-24,12.1,12.48,12.48,12.0,157930,-0.0226,1.0
2017-12-21,12.38,12.48,12.86,12.29,809260,0.0073,1.0
2017-12-20,12.29,11.9,12.29,11.9,373430,0.0242,1.0
2017-12-19,12.0,12.1,12.1,11.9,201890,0.0,1.0
2017-12-18,12.0,12.19,12.19,12.0,65340,-0.0083,1.0
2017-12-17,12.1,12.19,12.29,12.0,111760,0.0,1.0
2017-12-14,12.1,12.1,12.29,12.0,155730,0.0083,1.0
2017-12-13,12.0,12.1,12.1,11.9,124670,0.0,1.0
2017-12-12,12.0,12.0,12.1,11.9,131720,0.0084,1.0
2017-12-11,11.9,12.0,12.1,11.9,106120,0.0,1.0
2017-12-10,11.9,12.1,12.19,11.9,67190,-0.0165,1.0
2017-12-07,12.1,12.1,12.19,11.9,105110,0.0083,1.0
2017-12-06,12.0,11.9,12.19,11.9,79680,0.0084,1.0
2017-12-05,11.9,12.29,12.29,11.81,333490,-0.0165,1.0
2017-12-04,12.1,12.29,12.29,12.1,125160,0.0,1.0
2017-12-03,12.1,12.1,12.29,12.1,188180,0.0,1.0
2017-11-30,12.1,12.29,12.29,12.1,109330,-0.0074,1.0
2017-11-29,12.19,12.38,0.0,12.1,127620,0.0074,1.0
2017-11-28,12.1,12.29,12.29,12.1,202350,0.0,1.0
2017-11-27,12.1,12.19,12.29,12.0,330240,-0.0155,1.0
2017-11-26,12.29,12.67,12.67,12.19,210020,-0.0223,1.0
2017-11-23,12.57,12.1,12.67,12.1,999800,0.0475,1.0
2017-11-22,12.0,11.9,12.1,11.9,370550,0.0084,1.0
2017-11-21,11.9,11.9,12.1,11.81,180650,-0.0083,1.0
2017-11-20,12.0,11.9,12.1,11.81,207330,0.0084,1.0
2017-11-19,11.9,12.19,12.19,11.81,151690,-0.0083,1.0
2017-11-16,12.0,11.9,12.1,11.9,118860,0.0,1.0
2017-11-15,12.0,11.9,12.1,11.9,100960,0.0,1.0
2017-11-14,12.0,11.9,12.1,11.81,165740,0.0,1.0
2017-11-13,12.0,11.81,12.1,11.81,174830,0.0161,1.0
2017-11-12,11.81,12.19,12.19,11.71,269290,-0.024,1.0
2017-11-09,12.1,12.1,12.29,12.0,148520,0.0,1.0
2017-11-08,12.1,12.1,12.19,12.0,153770,0.0083,1.0
2017-11-07,12.0,12.38,0.0,12.0,231570,-0.0236,1.0
2017-11-06,12.29,12.19,12.29,12.19,117320,-0.0073,1.0
2017-11-05,12.38,12.29,12.67,12.29,196980,-0.0151,1.0
2017-11-02,12.57,12.38,12.67,12.29,572580,0.0153,1.0
2017-11-01,12.38,11.9,12.29,11.9,383730,0.0317,1.0
2017-10-31,12.0,12.0,12.19,11.9,161440,-0.0083,1.0
2017-10-30,12.1,12.0,12.19,11.81,265540,0.0168,1.0
2017-10-29,11.9,11.9,12.1,11.9,83680,0.0,1.0
2017-10-26,11.9,12.1,12.1,11.9,120360,0.0,1.0
2017-10-25,11.9,12.0,12.19,11.9,110470,0.0076,1.0
2017-10-24,11.81,12.0,12.0,11.81,87450,0.0,1.0
2017-10-23,11.81,12.19,12.19,11.81,313890,-0.024,1.0
2017-10-22,12.1,12.29,12.29,12.1,181220,-0.0226,1.0
2017-10-19,12.38,12.38,12.48,12.19,272700,0.0,1.0
2017-10-18,12.38,12.76,12.76,12.38,312930,-0.0229,1.0
2017-10-17,12.67,12.38,12.67,12.19,630210,0.0471,1.0
2017-10-16,12.1,12.19,12.29,11.81,606530,-0.0074,1.0
2017-10-15,12.19,12.76,12.76,12.1,310860,-0.0302,1.0
2017-10-12,12.57,12.95,12.95,12.38,608550,-0.0368,1.0
2017-10-11,13.05,13.24,13.43,12.95,733570,-0.0144,1.0
2017-10-10,13.24,13.33,13.52,12.95,827610,0.0,1.0
2017-10-09,13.24,13.52,13.62,13.14,837800,-0.0343,1.0
2017-10-08,13.71,13.71,14.1,13.62,1040000,-0.0072,1.0
2017-10-05,13.81,13.24,14.0,13.24,3970000,0.051,1.0
2017-10-04,13.14,13.33,13.33,12.86,530300,0.0218,1.0
2017-10-03,12.86,12.57,12.95,12.57,324960,0.0304,1.0
2017-10-02,12.48,12.48,12.67,12.29,300880,0.0,1.0
2017-09-28,12.48,12.57,12.57,12.38,121340,0.0,1.0
2017-09-27,12.48,12.57,12.86,12.38,363420,0.0,1.0
2017-09-26,12.48,12.57,12.67,12.38,278680,-0.0072,1.0
2017-09-25,12.57,12.86,12.86,12.48,308420,-0.0226,1.0
2017-09-24,12.86,12.76,13.24,12.76,356150,0.015,1.0
2017-09-21,12.67,12.95,13.05,12.67,525380,-0.0216,1.0
2017-09-20,12.95,13.14,13.24,12.86,443580,-0.0077,1.0
2017-09-19,13.05,13.24,13.43,12.95,848330,0.0,1.0
2017-09-18,13.05,13.14,13.33,12.95,724620,0.0,1.0
2017-09-17,13.05,13.24,13.43,12.95,811820,-0.0144,1.0
2017-09-14,13.24,13.24,13.52,13.14,1710000,0.0076,1.0
2017-09-13,13.14,12.95,13.52,12.95,1330000,0.0218,1.0
2017-09-12,12.86,12.95,13.05,12.67,638880,-0.0146,1.0
2017-09-11,13.05,13.14,13.81,12.95,1420000,-0.0144,1.0
2017-09-10,13.24,12.76,13.24,12.67,1510000,0.045,1.0
2017-09-07,12.67,12.86,12.95,12.57,457620,-0.0216,1.0
2017-09-06,12.95,12.38,13.24,12.38,2170000,0.0537,1.0
2017-09-05,12.29,12.29,12.29,12.1,277180,0.0,1.0
2017-09-04,12.29,12.19,12.29,12.19,331630,0.0157,1.0
2017-08-31,12.1,11.9,12.19,11.9,259740,0.0168,1.0
2017-08-30,11.9,11.81,12.0,11.62,177750,0.0162,1.0
2017-08-29,11.71,11.81,11.9,11.52,211320,0.0,1.0
2017-08-28,11.71,11.52,11.81,11.52,82970,0.0077,1.0
2017-08-27,11.62,11.62,11.71,11.52,174810,0.0087,1.0
2017-08-24,11.52,11.81,11.9,11.43,144100,-0.0246,1.0
2017-08-23,11.81,11.81,11.9,11.71,110960,0.0,1.0
2017-08-22,11.81,11.52,11.81,11.43,209540,0.0252,1.0
2017-08-21,11.52,11.43,11.62,11.43,157830,0.0,1.0
2017-08-20,11.52,11.52,11.71,11.43,254150,-0.0086,1.0
2017-08-17,11.62,11.71,11.81,11.52,129810,-0.0077,1.0
2017-08-16,11.71,11.81,11.9,11.71,165800,-0.0085,1.0
2017-08-13,11.81,11.9,12.0,11.71,275000,-0.024,1.0
2017-08-10,12.1,12.29,12.29,12.0,310890,-0.0155,1.0
2017-08-09,12.29,12.38,0.0,12.19,237450,-0.0073,1.0
2017-08-08,12.38,12.67,12.86,12.29,535140,-0.0229,1.0
2017-08-07,12.67,12.76,12.95,12.57,458210,-0.0216,1.0
2017-08-06,12.95,12.48,12.95,12.38,1270000,0.046,1.0
2017-08-03,12.38,12.38,12.48,12.29,278880,0.0,1.0
2017-08-02,12.38,12.38,0.0,12.19,278220,0.0156,1.0
2017-08-01,12.19,12.1,12.29,12.1,391520,0.0158,1.0
2017-07-31,12.0,11.9,12.1,11.81,235050,0.0084,1.0
2017-07-30,11.9,12.0,12.0,11.81,288530,0.0076,1.0
2017-07-27,11.81,12.1,12.1,11.81,212580,-0.024,1.0
2017-07-26,12.1,11.9,12.19,11.9,141020,0.0168,1.0
2017-07-25,11.9,11.9,12.0,11.9,142000,0.0076,1.0
2017-07-24,11.81,11.71,11.81,11.62,84740,0.0164,1.0
2017-07-23,11.62,11.81,11.9,11.62,89580,-0.0077,1.0
2017-07-20,11.71,11.62,11.9,11.62,96820,0.0,1.0
2017-07-19,11.71,11.9,12.0,11.62,153550,-0.016,1.0
2017-07-18,11.9,12.0,12.1,11.81,231140,-0.0083,1.0
2017-07-17,12.0,12.19,12.29,12.0,192790,-0.0156,1.0
2017-07-16,12.19,12.38,12.48,12.19,299890,-0.0153,1.0
2017-07-13,12.38,12.38,12.48,12.1,202730,0.0,1.0
2017-07-12,12.38,12.48,12.86,12.29,507460,0.0,1.0
2017-07-11,12.38,12.38,12.95,12.29,940030,0.0,1.0
2017-07-10,12.38,11.81,12.48,11.71,898940,0.0572,1.0
2017-07-09,11.71,11.24,11.81,11.24,364040,0.0418,1.0
2017-07-06,11.24,11.33,11.43,11.24,136760,-0.0166,1.0
2017-07-05,11.43,11.43,11.52,11.33,169570,0.0,1.0
2017-07-04,11.43,11.43,11.62,11.24,255510,0.0088,1.0
2017-07-03,11.33,11.14,11.52,11.14,215540,0.008,1.0
2017-07-02,11.24,11.24,11.33,11.05,136690,0.0,1.0
2017-06-29,11.24,10.95,11.24,10.95,250740,0.0265,1.0
2017-06-28,10.95,10.86,11.05,10.76,103180,0.0177,1.0
2017-06-22,10.76,10.86,10.95,10.67,120910,0.0084,1.0
2017-06-21,10.67,10.48,10.76,10.38,153140,0.0279,1.0
2017-06-20,10.38,10.38,10.57,10.38,130490,0.0087,1.0
2017-06-19,10.29,10.38,10.38,10.29,64390,-0.0087,1.0
2017-06-18,10.38,10.29,10.48,10.29,50300,0.0,1.0
2017-06-15,10.38,10.29,10.48,10.29,71760,0.0,1.0
2017-06-14,10.38,10.29,10.38,10.19,48610,0.0186,1.0
2017-06-13,10.19,10.29,10.29,10.1,122850,-0.0097,1.0
2017-06-12,10.29,10.29,10.48,10.29,30860,0.0,1.0
2017-06-11,10.29,10.19,10.48,10.19,36290,0.0,1.0
2017-06-08,10.29,10.48,10.48,10.29,58490,-0.0181,1.0
2017-06-07,10.48,10.48,10.48,10.19,73330,0.0,1.0
2017-06-06,10.48,10.38,10.48,10.29,136130,0.0185,1.0
2017-06-05,10.29,10.29,10.38,10.19,141550,-0.0087,1.0
2017-06-04,10.38,10.48,10.48,10.29,41990,-0.018,1.0
2017-06-01,10.57,10.48,10.67,10.29,67980,0.0183,1.0
2017-05-31,10.38,10.29,10.48,10.29,74990,0.0,1.0
2017-05-30,10.38,10.38,10.48,10.19,42510,0.0087,1.0
2017-05-29,10.29,10.38,10.57,10.19,84410,0.0098,1.0
2017-05-28,10.19,10.38,10.48,10.0,114710,-0.0145,1.0
2017-05-24,10.34,10.43,10.52,10.25,159430,0.0,1.0
2017-05-23,10.34,10.52,10.61,10.25,174120,-0.0086,1.0
2017-05-22,10.43,10.43,10.61,10.34,165810,0.0,1.0
2017-05-21,10.43,10.61,10.61,10.34,48390,-0.0252,1.0
2017-05-18,10.7,10.7,10.88,10.61,109090,-0.0083,1.0
2017-05-17,10.79,10.88,10.98,10.7,118230,-0.0253,1.0
2017-05-16,11.07,11.25,11.25,10.88,109490,0.0082,1.0
2017-05-15,10.98,10.98,11.16,10.88,143160,0.0176,1.0
2017-05-14,10.79,11.25,11.25,10.7,104470,-0.0409,1.0
2017-05-11,11.25,11.52,11.52,11.16,113250,-0.0157,1.0
2017-05-09,11.43,11.61,11.61,11.43,191480,0.0079,1.0
2017-05-08,11.34,11.61,11.7,10.88,164760,-0.0233,1.0
2017-05-07,11.61,11.07,11.61,10.88,260760,0.0671,1.0
2017-05-04,10.88,10.79,11.07,10.7,158020,0.0168,1.0
2017-05-03,10.7,10.79,10.88,10.52,101930,0.0171,1.0
2017-05-02,10.52,10.52,10.98,10.43,118820,-0.025,1.0
2017-04-30,10.79,10.88,10.98,10.7,88500,-0.0173,1.0
2017-04-27,10.98,10.79,11.25,10.79,101920,0.0176,1.0
2017-04-26,10.79,10.79,10.98,10.7,67250,0.0084,1.0
2017-04-25,10.7,10.34,10.88,10.34,62190,0.0259,1.0
2017-04-24,10.43,10.61,10.61,10.34,47280,-0.017,1.0
2017-04-23,10.61,10.98,10.98,10.52,168080,-0.0337,1.0
2017-04-20,10.98,11.16,11.16,10.88,49850,0.0,1.0
2017-04-19,10.98,10.98,11.16,10.88,49400,0.0,1.0
2017-04-18,10.98,11.25,11.25,10.79,169640,-0.0317,1.0
2017-04-17,11.34,11.25,11.52,10.98,205470,0.008,1.0
2017-04-16,11.25,11.16,11.16,11.16,149880,0.0,1.0
2017-04-13,11.25,11.43,11.43,11.25,95590,-0.0157,1.0
2017-04-12,11.43,11.25,11.52,11.25,98610,0.016,1.0
2017-04-11,11.25,11.07,11.52,11.07,63460,0.0081,1.0
2017-04-10,11.16,11.52,11.52,10.98,191000,-0.0159,1.0
2017-04-09,11.34,11.61,11.7,11.34,180460,-0.0233,1.0
2017-04-06,11.61,11.52,11.7,11.52,171500,0.0078,1.0
2017-04-05,11.52,11.7,11.88,11.43,190500,-0.0303,1.0
2017-04-04,11.88,12.24,12.34,11.7,260170,-0.0294,1.0
2017-04-03,12.24,12.34,12.34,12.15,242810,-0.0081,1.0
2017-04-02,12.34,12.43,12.43,12.24,111410,-0.0072,1.0
2017-03-30,12.43,12.34,12.7,12.24,369830,0.0073,1.0
2017-03-29,12.34,12.61,12.61,12.15,252540,-0.0214,1.0
2017-03-28,12.61,12.79,12.79,12.52,133850,-0.0071,1.0
2017-03-27,12.7,12.88,12.88,12.61,213090,-0.007,1.0
2017-03-23,12.79,12.7,12.88,12.61,243610,0.0071,1.0
2017-03-22,12.7,12.79,12.88,12.52,267260,0.0,1.0
2017-03-21,12.7,12.79,12.97,12.52,423470,-0.014,1.0
2017-03-20,12.88,12.88,13.06,12.79,188490,0.0,1.0
2017-03-19,12.88,13.06,13.15,12.79,539050,0.0,1.0
2017-03-16,12.88,12.97,13.06,12.79,222380,0.0,1.0
2017-03-15,12.88,12.88,13.15,12.88,284290,0.0,1.0
2017-03-14,12.88,13.15,13.15,12.79,310230,-0.0205,1.0
2017-03-13,13.15,13.24,13.51,13.06,567800,-0.0068,1.0
2017-03-12,13.24,12.88,13.42,12.88,997990,0.0352,1.0
2017-03-09,12.79,12.7,12.88,12.61,388220,0.0216,1.0
2017-03-08,12.52,12.88,12.88,12.52,213890,-0.0211,1.0
2017-03-07,12.79,12.61,12.97,12.52,488920,0.029,1.0
2017-03-06,12.43,12.15,12.43,12.15,129729,0.023,1.0
2017-03-05,12.15,12.34,12.43,12.15,88950,-0.0154,1.0
2017-03-02,12.34,12.34,12.52,12.24,131140,-0.0072,1.0
2017-03-01,12.43,12.52,12.61,12.43,105850,-0.0072,1.0
2017-02-28,12.52,12.52,12.61,12.34,212460,0.0072,1.0
2017-02-27,12.43,12.43,12.52,12.34,142300,0.0,1.0
2017-02-26,12.43,12.52,12.61,12.43,178770,0.0,1.0
2017-02-23,12.43,12.52,12.52,12.34,142460,-0.0072,1.0
2017-02-22,12.52,12.7,12.7,12.43,250010,-0.0071,1.0
2017-02-20,12.61,12.79,12.79,12.52,262960,0.0,1.0
2017-02-19,12.61,12.88,12.88,12.52,199200,0.0,1.0
2017-02-16,12.61,12.7,12.7,12.61,167630,-0.0071,1.0
2017-02-15,12.7,12.79,12.88,12.61,332380,0.0071,1.0
2017-02-14,12.61,12.34,12.88,12.24,418020,-0.0141,1.0
2017-02-13,12.79,12.97,13.06,12.7,403360,-0.0139,1.0
2017-02-12,12.97,12.7,13.06,12.7,327600,0.0141,1.0
2017-02-09,12.79,12.88,12.97,12.61,457160,0.0071,1.0
2017-02-08,12.7,12.61,12.97,12.43,473230,0.0144,1.0
2017-02-07,12.52,12.06,12.88,11.97,349290,0.0381,1.0
2017-02-06,12.06,12.34,12.43,11.97,188800,-0.0074,1.0
2017-02-05,12.15,12.34,12.7,12.06,188750,-0.0296,1.0
2017-02-02,12.52,12.97,12.97,12.34,476300,-0.0347,1.0
2017-02-01,12.97,12.97,13.42,12.88,442770,-0.0137,1.0
2017-01-31,13.15,12.88,13.51,12.7,584990,0.0281,1.0
2017-01-30,12.79,12.97,13.24,12.52,796160,-0.0274,1.0
2017-01-29,13.15,13.97,14.15,12.88,492370,-0.0526,1.0
2017-01-26,13.88,14.51,14.88,13.79,927540,-0.0314,1.0
2017-01-25,14.33,13.7,14.6,13.7,3260000,0.0678,1.0
2017-01-24,13.42,13.24,13.61,13.15,1100000,0.0136,1.0
2017-01-23,13.24,13.24,13.33,13.15,642320,0.0068,1.0
2017-01-22,13.15,13.06,13.42,13.06,571790,0.0139,1.0
2017-01-19,12.97,13.24,13.24,12.7,638020,-0.0204,1.0
2017-01-18,13.24,13.7,13.79,12.88,904250,-0.0399,1.0
2017-01-17,13.79,13.61,14.06,13.51,1320000,0.0207,1.0
2017-01-16,13.51,13.15,13.61,13.06,1140000,0.0274,1.0
2017-01-15,13.15,13.15,13.24,12.88,1280000,0.0069,1.0
2017-01-12,13.06,13.15,13.42,12.88,1120000,0.0,1.0
2017-01-11,13.06,12.97,13.15,12.61,1210000,0.0211,1.0
2017-01-10,12.79,12.24,12.97,12.15,1190000,0.0449,1.0
2017-01-09,12.24,12.24,12.52,12.15,663010,-0.0081,1.0
2017-01-08,12.34,12.61,12.61,12.24,322550,-0.1058,1.0
2017-01-05,13.8,13.8,14.0,13.5,1410000,0.0073,1.0
2017-01-04,13.7,13.8,14.1,13.6,830200,0.0,1.0
2017-01-03,13.7,14.2,14.4,13.6,709350,-0.0284,1.0
2017-01-02,14.1,13.6,14.3,13.4,1510000,0.0368,1.0
2017-01-01,13.6,13.4,13.8,13.3,804240,0.0303,1.0
2016-12-29,13.2,13.5,13.6,13.0,597120,-0.0075,1.0
2016-12-28,13.3,13.4,13.5,13.2,575070,0.0,1.0
2016-12-27,13.3,13.4,13.8,13.1,899870,-0.0075,1.0
2016-12-26,13.4,13.1,13.7,12.8,846560,0.0388,1.0
2016-12-22,12.9,12.3,13.1,12.3,630600,0.0078,1.0
2016-12-21,12.8,13.0,0.0,12.7,444990,0.0,1.0
2016-12-20,12.8,13.1,13.3,12.5,545810,-0.0154,1.0
2016-12-19,13.0,13.2,13.2,12.9,810590,-0.0152,1.0
2016-12-18,13.2,13.2,13.3,12.9,573320,0.0154,1.0
2016-12-15,13.0,13.1,13.4,12.8,671840,0.0156,1.0
2016-12-14,12.8,13.2,13.3,12.7,622860,-0.0376,1.0
2016-12-12,13.3,13.2,13.4,13.0,762800,0.0076,1.0
2016-12-11,13.2,13.0,13.8,13.0,2020000,0.0154,1.0
2016-12-08,13.0,12.5,12.9,12.5,696050,0.0484,1.0
2016-12-07,12.4,12.8,12.8,12.2,839400,-0.0236,1.0
2016-12-06,12.7,12.8,12.9,12.6,721690,-0.0078,1.0
2016-12-05,12.8,12.8,13.1,12.8,985130,0.0,1.0
2016-12-04,12.8,13.3,13.6,12.7,1140000,-0.0303,1.0
2016-12-01,13.2,12.8,13.5,12.7,2190000,0.0476,1.0
2016-11-30,12.6,13.0,13.1,12.3,1240000,-0.0233,1.0
2016-11-29,12.9,11.8,12.9,11.8,3850000,0.0932,1.0
2016-11-28,11.8,11.5,12.0,11.4,1260000,0.0351,1.0
2016-11-27,11.4,11.3,11.5,11.1,886010,0.0,1.0
2016-11-24,11.4,11.2,11.7,11.2,1130000,0.0179,1.0
2016-11-23,11.2,10.9,11.4,10.7,1060000,0.037,1.0
2016-11-22,10.8,10.6,10.9,10.6,659880,0.0286,1.0
2016-11-21,10.5,10.2,10.5,10.2,431680,0.0294,1.0
2016-11-20,10.2,10.1,10.4,10.1,128490,0.0099,1.0
2016-11-17,10.1,10.5,10.5,10.1,283680,-0.0288,1.0
2016-11-16,10.4,10.1,10.5,10.0,527970,0.04,1.0
2016-11-15,10.0,10.0,10.1,9.9,185500,0.0,1.0
2016-11-14,10.0,10.2,10.2,9.9,98860,-0.0099,1.0
2016-11-13,10.1,9.9,10.2,9.9,133620,0.0202,1.0
2016-11-10,9.9,10.0,10.2,9.8,251160,-0.01,1.0
2016-11-09,10.0,10.1,10.2,9.9,135140,-0.0099,1.0
2016-11-08,10.1,10.3,10.5,9.9,331630,-0.0194,1.0
2016-11-07,10.3,10.4,10.5,10.2,168050,0.0,1.0
2016-11-06,10.3,10.0,10.7,10.0,176620,-0.0283,1.0
2016-11-03,10.6,10.8,10.9,10.2,121540,0.0192,1.0
2016-11-02,10.4,10.0,10.5,10.0,153120,0.04,1.0
2016-11-01,10.0,9.8,10.1,9.8,90270,0.0204,1.0
2016-10-31,9.8,10.2,10.2,9.7,130520,-0.0297,1.0
2016-10-30,10.1,9.8,10.3,9.8,47800,0.0,1.0
2016-10-27,10.1,10.5,10.5,9.8,256459,-0.0288,1.0
2016-10-26,10.4,10.7,10.7,10.3,222470,-0.028,1.0
2016-10-25,10.7,10.9,10.9,10.7,210730,-0.0093,1.0
2016-10-24,10.8,11.2,11.3,10.7,416830,-0.0182,1.0
2016-10-23,11.0,12.0,12.0,11.0,262330,-0.0833,1.0
2016-10-20,12.0,12.0,12.0,11.0,601160,0.0,1.0
2016-10-19,12.0,12.0,12.0,12.0,597400,0.0,1.0
2016-10-18,12.0,12.0,12.0,12.0,1120000,0.0,1.0
2016-10-17,12.0,11.0,12.0,11.0,746600,0.0909,1.0
2016-10-16,11.0,11.0,11.0,11.0,313510,0.0,1.0
